Year,Month,SensorName,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in),WeekNum
1986,1,Lone Pine,12.5838709677,34.8032258065,32.6451612903,26.7096774194,30.0,0.577419354839,2.54838709677
1986,1,Sasse Ridge,14.164516129,26.2419354839,25.9032258065,17.8709677419,21.2903225806,0.309677419355,2.54838709677
1986,1,Sheep Canyon,14.4838709677,42.7322580645,42.5806451613,31.2580645161,36.8064516129,0.570967741935,2.54838709677
1986,1,Spencer Meadow,10.835483871,34.2,51.935483871,32.2903225806,42.2580645161,0.545161290323,2.54838709677
1986,1,Surprise Lakes,22.3806451613,34.5935483871,51.9032258065,41.6451612903,46.7096774194,0.409677419355,2.54838709677
1986,10,Grouse Camp,0.0,0.458064516129,55.1935483871,34.3870967742,43.5483870968,0.041935483871,1.06451612903
1986,10,June Lake,0.0,1.33548387097,59.1612903226,44.4516129032,51.0967741935,0.367741935484,1.06451612903
1986,10,Lone Pine,0.0,0.832258064516,59.3225806452,47.3225806452,54.7096774194,0.206451612903,1.06451612903
1986,10,Potato Hill,0.164285714286,51.6785714286,39.9642857143,44.3928571429,0.0357142857143,,1.07142857143
1986,10,Quartz Peak,0.164285714286,51.6785714286,39.9642857143,44.3928571429,0.0357142857143,,1.07142857143
1986,10,Sasse Ridge,0.0,0.441935483871,56.7741935484,38.6129032258,46.5161290323,0.0774193548387,1.06451612903
1986,10,Sheep Canyon,0.0,1.04838709677,58.0,43.1290322581,49.6451612903,0.203225806452,1.06451612903
1986,10,Spencer Meadow,0.0,0.645161290323,69.2580645161,41.6774193548,53.7419354839,0.177419354839,1.06451612903
1986,10,Spirit Lake,0.0,0.654838709677,57.2580645161,38.4838709677,47.0,0.170967741935,1.06451612903
1986,10,Surprise Lakes,0.0,0.38064516129,70.9677419355,49.4516129032,57.8709677419,0.125806451613,1.06451612903
1986,11,Grouse Camp,0.636666666667,2.39333333333,35.2333333333,18.6333333333,28.2666666667,0.13,1.06666666667
1986,11,June Lake,0.913333333333,21.7133333333,42.0666666667,31.9333333333,36.5333333333,1.09,1.06666666667
1986,11,Lone Pine,1.79,11.5933333333,36.0333333333,25.8666666667,32.1666666667,0.473333333333,1.06666666667
1986,11,Potato Hill,3.41724137931,30.5862068966,23.0689655172,26.6551724138,0.18275862069,,1.06896551724
1986,11,Quartz Peak,3.41724137931,30.5862068966,23.0689655172,26.6551724138,0.18275862069,,1.06896551724
1986,11,Sasse Ridge,2.09333333333,6.39,34.8333333333,24.1333333333,28.9666666667,0.4,1.06666666667
1986,11,Sheep Canyon,1.75333333333,13.0333333333,40.8333333333,31.4333333333,35.3,0.706666666667,1.06666666667
1986,11,Spencer Meadow,0.596666666667,11.2233333333,48.1666666667,31.8333333333,40.2333333333,0.57,1.06666666667
1986,11,Spirit Lake,0.0166666666667,12.6633333333,41.6666666667,28.8,33.8333333333,0.6,1.06666666667
1986,11,Surprise Lakes,3.00666666667,9.82666666667,47.5333333333,34.8666666667,40.0,0.556666666667,1.06666666667
1986,12,Grouse Camp,3.0064516129,7.34838709677,31.6774193548,13.7741935484,24.0,0.132258064516,1.06451612903
1986,12,June Lake,5.39677419355,50.1709677419,37.9032258065,28.935483871,32.9677419355,0.554838709677,1.06451612903
1986,12,Lone Pine,7.4064516129,24.064516129,30.7096774194,21.935483871,28.0,0.338709677419,1.06451612903
1986,12,Potato Hill,9.79666666667,28.0,20.9,23.9,0.103333333333,,1.06666666667
1986,12,Quartz Peak,9.79666666667,28.0,20.9,23.9,0.103333333333,,1.06666666667
1986,12,Sasse Ridge,7.60322580645,15.8935483871,26.7741935484,17.064516129,21.4516129032,0.167741935484,1.06451612903
1986,12,Sheep Canyon,6.46129032258,32.2612903226,39.1290322581,29.1612903226,33.3870967742,0.435483870968,1.06451612903
1986,12,Spencer Meadow,4.81935483871,26.0193548387,43.5806451613,28.9677419355,36.0322580645,0.31935483871,1.06451612903
1986,12,Spirit Lake,0.0193548387097,26.5161290323,38.1290322581,29.1612903226,33.3225806452,0.258064516129,1.06451612903
1986,12,Surprise Lakes,10.535483871,22.7,39.935483871,28.8387096774,33.2580645161,0.21935483871,1.06451612903
1986,2,Cougar Mountain,12.4590909091,50.3727272727,32.0,32.0,32.0,0.268181818182,2.22727272727
1986,2,Grouse Camp,16.8928571429,22.3285714286,32.3214285714,16.1785714286,23.6785714286,0.217857142857,2.39285714286
1986,2,June Lake,18.0035714286,89.8178571429,38.5357142857,28.1071428571,32.8571428571,0.682142857143,2.39285714286
1986,2,Lone Pine,16.9142857143,49.7178571429,29.5357142857,23.2142857143,26.3214285714,0.521428571429,2.39285714286
1986,2,Sasse Ridge,21.0107142857,33.9214285714,28.0357142857,15.3214285714,20.1071428571,0.360714285714,2.39285714286
1986,2,Sheep Canyon,14.0892857143,61.9214285714,38.1071428571,27.2142857143,31.9642857143,0.75,2.39285714286
1986,2,Spencer Meadow,19.1857142857,49.35,45.5357142857,27.5,36.4642857143,0.546428571429,2.39285714286
1986,2,Surprise Lakes,32.3571428571,47.8214285714,48.8928571429,27.5714285714,36.7857142857,0.585714285714,2.39285714286
1986,3,Cougar Mountain,8.75384615385,63.6884615385,32.0,32.0,32.0,0.323076923077,2.57692307692
1986,3,Grouse Camp,18.1387096774,27.2,42.0967741935,24.6774193548,32.5161290323,0.0677419354839,2.54838709677
1986,3,June Lake,12.7612903226,108.061290323,46.8387096774,34.0322580645,39.8064516129,0.529032258065,2.54838709677
1986,3,Lone Pine,17.2387096774,63.0387096774,34.5806451613,27.3870967742,30.8709677419,0.3,2.54838709677
1986,3,Sasse Ridge,24.3225806452,42.7967741935,36.5806451613,23.1290322581,28.064516129,0.138709677419,2.54838709677
1986,3,Sheep Canyon,5.95161290323,81.3806451613,45.1612903226,28.8064516129,35.4516129032,0.435483870968,2.54838709677
1986,3,Spencer Meadow,18.6064516129,63.7580645161,55.8064516129,32.8387096774,43.4838709677,0.325806451613,2.54838709677
1986,3,Surprise Lakes,35.9935483871,62.2903225806,46.7741935484,26.3548387097,34.8387096774,0.296774193548,2.54838709677
1986,4,Cougar Mountain,1.792,71.984,32.0,32.0,32.0,0.276,2.6
1986,4,Grouse Camp,12.6266666667,28.3766666667,42.5666666667,22.2333333333,32.6,0.0233333333333,2.5
1986,4,June Lake,3.44666666667,119.136666667,44.9,31.2,37.5333333333,0.343333333333,2.5
1986,4,Lone Pine,16.25,69.2133333333,32.8,24.4,28.6666666667,0.166666666667,2.5
1986,4,Sasse Ridge,23.3633333333,46.1766666667,34.5666666667,21.1666666667,27.1666666667,0.0966666666667,2.5
1986,4,Sheep Canyon,3.20666666667,90.6233333333,42.3,31.0333333333,35.7333333333,0.226666666667,2.5
1986,4,Spencer Meadow,11.99,70.91,52.2333333333,28.6,41.3,0.216666666667,2.5
1986,4,Surprise Lakes,35.9433333333,68.9033333333,62.2666666667,43.0333333333,51.4666666667,0.216666666667,2.5
1986,5,Cougar Mountain,0.107142857143,80.9714285714,32.0,32.0,32.0,0.225,2.5
1986,5,Grouse Camp,1.20322580645,29.4,53.3548387097,33.0967741935,42.7419354839,0.0258064516129,2.54838709677
1986,5,June Lake,0.203225806452,130.309677419,55.0322580645,39.4193548387,46.5483870968,0.209677419355,2.54838709677
1986,5,Lone Pine,14.3064516129,75.0516129032,40.3225806452,30.7096774194,35.0,0.11935483871,2.54838709677
1986,5,Sasse Ridge,18.3967741935,49.1612903226,46.6774193548,29.5806451613,36.5806451613,0.058064516129,2.54838709677
1986,5,Sheep Canyon,1.01612903226,97.4741935484,52.2903225806,36.2258064516,43.0967741935,0.145161290323,2.54838709677
1986,5,Spencer Meadow,2.9935483871,77.6838709677,63.9677419355,41.4838709677,52.2580645161,0.122580645161,2.54838709677
1986,5,Surprise Lakes,30.4290322581,76.3064516129,62.1290322581,45.5483870968,53.1612903226,0.154838709677,2.54838709677
1986,6,Cougar Mountain,0.0,84.216,32.0,32.0,32.0,0.052,2.56
1986,6,Grouse Camp,0.0,30.1166666667,65.7333333333,42.1333333333,54.2,0.0266666666667,2.5
1986,6,June Lake,0.0,133.156666667,64.7,47.2666666667,55.6,0.0666666666667,2.5
1986,6,Lone Pine,0.0333333333333,76.9166666667,50.6,39.1,44.0,0.0566666666667,2.5
1986,6,Sasse Ridge,0.166666666667,49.98,57.0666666667,38.0,46.0,0.0133333333333,2.5
1986,6,Sheep Canyon,0.0,100.17,61.5,42.9666666667,51.5333333333,0.09,2.5
1986,6,Spencer Meadow,0.0,79.3433333333,74.4333333333,46.9,60.9,0.0266666666667,2.5
1986,6,Spirit Lake,0.0,91.3655172414,87.2068965517,63.7931034483,51.724137931,0.0137931034483,2.55172413793
1986,6,Surprise Lakes,1.15333333333,78.77,62.6,45.9666666667,54.3666666667,0.0466666666667,2.5
1986,7,Cougar Mountain,0.0,87.56,32.0,32.0,32.0,0.14,2.56666666667
1986,7,Grouse Camp,0.0,30.8032258065,61.8709677419,40.6129032258,50.935483871,0.0129032258065,2.54838709677
1986,7,June Lake,0.0,137.696774194,60.0,44.8709677419,51.8387096774,0.158064516129,2.54838709677
1986,7,Lone Pine,0.0,78.8161290323,48.5161290323,38.6774193548,42.8387096774,0.0387096774194,2.54838709677
1986,7,Sasse Ridge,0.0,51.0612903226,57.6774193548,36.1935483871,44.9032258065,0.041935483871,2.54838709677
1986,7,Sheep Canyon,0.0,102.993548387,56.5483870968,41.3870967742,48.1612903226,0.0645161290323,2.54838709677
1986,7,Spencer Meadow,0.0,80.9967741935,69.4193548387,47.1290322581,57.9032258065,0.058064516129,2.54838709677
1986,7,Spirit Lake,0.0,92.2903225806,59.9032258065,41.7741935484,50.6451612903,0.0322580645161,2.54838709677
1986,7,Surprise Lakes,0.0,80.9838709677,72.2903225806,43.9677419355,55.5483870968,0.0677419354839,2.54838709677
1986,8,Cougar Mountain,0.0,89.1,32.0,32.0,32.0,0.0,2.34782608696
1986,8,Grouse Camp,0.0,30.9064516129,74.2903225806,50.8709677419,62.3225806452,0.00967741935484,2.54838709677
1986,8,June Lake,0.0,139.306451613,74.5483870968,55.4193548387,64.4838709677,0.00322580645161,2.54838709677
1986,8,Lone Pine,0.0,79.1677419355,64.3548387097,50.9032258065,56.7096774194,0.0258064516129,2.54838709677
1986,8,Sasse Ridge,0.0,51.5,79.5483870968,53.0967741935,64.0967741935,0.0,2.54838709677
1986,8,Sheep Canyon,0.0,103.970967742,72.6774193548,53.9677419355,62.4838709677,0.0322580645161,2.54838709677
1986,8,Spencer Meadow,0.0,81.6967741935,86.2903225806,53.0,69.1290322581,0.00322580645161,2.54838709677
1986,8,Spirit Lake,0.0,92.6096774194,72.4516129032,48.3870967742,60.4193548387,0.00967741935484,2.54838709677
1986,8,Surprise Lakes,0.0,81.7709677419,94.3225806452,62.6129032258,75.8387096774,0.0161290322581,2.54838709677
1986,9,Cougar Mountain,0.0,92.685,39.75,34.0,36.85,0.46,2.75
1986,9,Grouse Camp,0.0,31.5966666667,52.6666666667,31.4666666667,42.5333333333,0.0266666666667,2.5
1986,9,June Lake,0.0,142.086666667,55.8333333333,42.4,48.5333333333,0.366666666667,2.5
1986,9,Lone Pine,0.0,81.3,55.2666666667,40.9,48.9666666667,0.166666666667,2.5
1986,9,Sasse Ridge,0.0,52.81,59.2,38.0,46.2333333333,0.126666666667,2.5
1986,9,Sheep Canyon,0.0,107.72,53.0666666667,40.6333333333,46.2,0.323333333333,2.5
1986,9,Spencer Meadow,0.0,83.1766666667,64.3,39.0666666667,52.9,0.186666666667,2.5
1986,9,Spirit Lake,0.0,94.88,51.9333333333,38.5333333333,44.7,0.206666666667,2.5
1986,9,Surprise Lakes,0.0,83.9,67.2666666667,47.4,55.2666666667,0.15,2.5
1987,1,Grouse Camp,7.2,12.0,29.8387096774,11.8387096774,22.0967741935,0.241935483871,2.54838709677
1987,1,June Lake,22.1774193548,73.435483871,36.4193548387,26.9032258065,31.0322580645,1.07096774194,2.54838709677
1987,1,Lone Pine,17.3096774194,37.5258064516,27.4193548387,14.2258064516,23.7096774194,0.567741935484,2.54838709677
1987,1,Potato Hill,14.17,26.8666666667,18.0333333333,21.5666666667,0.136666666667,,2.5
1987,1,Quartz Peak,14.17,26.8666666667,18.0333333333,21.5666666667,0.136666666667,,2.5
1987,1,Sasse Ridge,15.635483871,22.5387096774,27.064516129,17.064516129,21.3870967742,0.290322580645,2.54838709677
1987,1,Sheep Canyon,15.8225806452,48.6225806452,36.3548387097,30.4516129032,31.3870967742,0.596666666667,2.54838709677
1987,1,Spencer Meadow,15.1870967742,38.6322580645,43.0967741935,26.1290322581,34.7096774194,0.564516129032,2.54838709677
1987,1,Spirit Lake,4.42580645161,35.9967741935,36.4516129032,26.6451612903,31.2258064516,0.438709677419,2.54838709677
1987,1,Surprise Lakes,21.4612903226,32.0064516129,39.5806451613,27.3870967742,32.7741935484,0.429032258065,2.54838709677
1987,10,Bumping Ridge,0.0,0.0,32.0,32.0,32.0,0.0,1.06666666667
1987,10,Corral Pass,0.0,0.125806451613,32.0,32.0,32.0,0.0161290322581,1.06451612903
1987,10,Fish Lake,0.0,0.0133333333333,32.0,32.0,32.0,0.0133333333333,1.06666666667
1987,10,Grouse Camp,0.0,0.0,58.4838709677,35.3225806452,45.7419354839,0.0,1.06451612903
1987,10,June Lake,0.0,0.0,62.2258064516,45.3548387097,53.1935483871,0.00967741935484,1.06451612903
1987,10,Lone Pine,0.0,0.00645161290323,69.4193548387,37.2258064516,58.4193548387,0.0258064516129,1.06451612903
1987,10,Pigtail Peak,0.0,0.158064516129,32.0,32.0,32.0,0.0258064516129,1.06451612903
1987,10,Potato Hill,0.0,0.00645161290323,55.8709677419,41.1935483871,46.6774193548,0.00322580645161,1.06451612903
1987,10,Quartz Peak,0.0,0.00645161290323,55.8709677419,41.1935483871,46.6774193548,0.00322580645161,1.06451612903
1987,10,Sasse Ridge,0.0,0.0,62.7,41.8666666667,48.8333333333,0.00333333333333,1.06666666667
1987,10,Sheep Canyon,0.0,0.0161290322581,61.0967741935,44.1290322581,51.2903225806,0.0322580645161,1.06451612903
1987,10,Spencer Meadow,0.0,0.129032258065,73.1612903226,42.2903225806,55.8387096774,0.0354838709677,1.06451612903
1987,10,Spirit Lake,0.0,0.0,62.2580645161,43.1612903226,52.0,0.0129032258065,1.06451612903
1987,10,Surprise Lakes,0.0,0.00322580645161,64.1290322581,39.1290322581,52.4838709677,0.0129032258065,1.06451612903
1987,11,Bumping Ridge,0.419230769231,1.78461538462,32.0,32.0,32.0,0.126923076923,1.03846153846
1987,11,Corral Pass,0.943333333333,2.18666666667,32.0,32.0,32.0,0.143333333333,1.06666666667
1987,11,Fish Lake,0.326923076923,2.70384615385,32.0,32.0,32.0,0.176923076923,1.07692307692
1987,11,Grouse Camp,0.0733333333333,0.53,38.8,24.3666666667,30.7666666667,0.0633333333333,1.06666666667
1987,11,June Lake,1.04,7.34333333333,43.0,34.4,38.1333333333,0.65,1.06666666667
1987,11,Lone Pine,0.806666666667,4.46,41.4333333333,32.5,38.0,0.303333333333,1.06666666667
1987,11,Pigtail Peak,1.59666666667,3.14,32.0,32.0,32.0,0.206666666667,1.06666666667
1987,11,Potato Hill,0.743333333333,1.96666666667,36.8,29.9,33.2,0.146666666667,1.06666666667
1987,11,Quartz Peak,0.743333333333,1.96666666667,36.8,29.9,33.2,0.146666666667,1.06666666667
1987,11,Sasse Ridge,0.61724137931,2.16896551724,36.5862068966,27.1034482759,30.9310344828,0.168965517241,1.06896551724
1987,11,Sheep Canyon,1.18,7.18666666667,41.3666666667,32.6666666667,36.8333333333,0.503333333333,1.06666666667
1987,11,Spencer Meadow,0.57,4.15333333333,49.1,35.8,41.6333333333,0.31,1.06666666667
1987,11,Spirit Lake,0.0,3.75333333333,43.4,35.0,38.8333333333,0.293333333333,1.06666666667
1987,11,Surprise Lakes,1.53666666667,4.69333333333,42.1666666667,33.3666666667,37.3,0.353333333333,1.06666666667
1987,12,Bumping Ridge,7.22413793103,14.2206896552,32.0,32.0,32.0,0.465517241379,1.06896551724
1987,12,Corral Pass,11.3387096774,13.5419354839,32.0,32.0,32.0,0.396774193548,1.06451612903
1987,12,Fish Lake,8.25652173913,14.7739130435,32.0,32.0,32.0,0.513043478261,1.08695652174
1987,12,Grouse Camp,7.38064516129,8.8064516129,28.0967741935,10.9677419355,20.5806451613,0.309677419355,1.06451612903
1987,12,June Lake,7.41935483871,40.8806451613,33.9677419355,23.9032258065,28.4838709677,0.948387096774,1.06451612903
1987,12,Lone Pine,7.47096774194,25.4290322581,30.9032258065,20.1612903226,27.4838709677,0.654838709677,1.06451612903
1987,12,Pigtail Peak,15.1774193548,18.3064516129,32.0,32.0,32.0,0.487096774194,1.06451612903
1987,12,Potato Hill,4.72903225806,10.5806451613,26.2903225806,19.0967741935,22.4516129032,0.264516129032,1.06451612903
1987,12,Quartz Peak,4.72903225806,10.5806451613,26.2903225806,19.0967741935,22.4516129032,0.264516129032,1.06451612903
1987,12,Sasse Ridge,9.96774193548,14.164516129,25.5161290323,15.0,19.5483870968,0.412903225806,1.06451612903
1987,12,Sheep Canyon,5.26129032258,28.8741935484,31.8709677419,22.7096774194,27.0322580645,0.509677419355,1.06451612903
1987,12,Spencer Meadow,5.67096774194,24.3935483871,38.2258064516,22.3225806452,30.3548387097,0.593548387097,1.06451612903
1987,12,Spirit Lake,0.622580645161,23.5580645161,34.935483871,23.9677419355,29.2903225806,0.61935483871,1.06451612903
1987,12,Surprise Lakes,9.6,18.1846153846,36.4615384615,25.5384615385,31.7692307692,0.869230769231,1.15384615385
1987,2,Grouse Camp,14.4964285714,19.2642857143,35.0714285714,18.6071428571,26.5357142857,0.225,2.39285714286
1987,2,June Lake,33.6571428571,100.846428571,41.3571428571,31.1428571429,35.3928571429,0.457142857143,2.39285714286
1987,2,Lone Pine,24.2642857143,51.1678571429,30.7142857143,22.0,27.2142857143,0.178571428571,2.39285714286
1987,2,Potato Hill,19.5076923077,36.0,25.1923076923,29.2692307692,0.0961538461538,,2.46153846154
1987,2,Quartz Peak,19.5076923077,36.0,25.1923076923,29.2692307692,0.0961538461538,,2.46153846154
1987,2,Sasse Ridge,24.0,30.2928571429,34.1071428571,22.5714285714,27.1428571429,0.125,2.39285714286
1987,2,Sheep Canyon,24.075,63.0678571429,40.6785714286,31.3928571429,35.1428571429,0.325,2.39285714286
1987,2,Spencer Meadow,24.6178571429,52.5678571429,49.75,32.4285714286,40.4642857143,0.232142857143,2.39285714286
1987,2,Spirit Lake,2.98928571429,47.5214285714,41.2142857143,30.0714285714,35.0357142857,0.228571428571,2.39285714286
1987,2,Surprise Lakes,31.7428571429,43.7892857143,45.6071428571,31.6071428571,37.0714285714,0.242857142857,2.39285714286
1987,3,Grouse Camp,19.7709677419,26.9612903226,38.1612903226,22.7419354839,29.935483871,0.174193548387,2.54838709677
1987,3,June Lake,37.8967741935,118.487096774,43.1290322581,31.9677419355,36.7096774194,0.561290322581,2.54838709677
1987,3,Lone Pine,28.1225806452,65.3677419355,30.4516129032,22.2903225806,26.6774193548,0.493548387097,2.54838709677
1987,3,Potato Hill,26.3548387097,39.6129032258,28.4838709677,32.9677419355,0.238709677419,,2.54838709677
1987,3,Quartz Peak,26.3548387097,39.6129032258,28.4838709677,32.9677419355,0.238709677419,,2.54838709677
1987,3,Sasse Ridge,27.4677419355,36.7677419355,39.7096774194,25.064516129,30.6451612903,0.206451612903,2.54838709677
1987,3,Sheep Canyon,27.6967741935,84.9741935484,40.5161290323,29.3225806452,34.0967741935,0.761290322581,2.54838709677
1987,3,Spencer Meadow,29.164516129,67.8290322581,51.6774193548,34.0322580645,42.2903225806,0.503225806452,2.54838709677
1987,3,Spirit Lake,0.477419354839,59.6709677419,42.4516129032,31.5806451613,36.3548387097,0.358064516129,2.54838709677
1987,3,Surprise Lakes,37.2870967742,55.0290322581,50.064516129,33.3548387097,40.3548387097,0.345161290323,2.54838709677
1987,4,Grouse Camp,15.58,28.8733333333,49.9666666667,25.1,38.6,0.0433333333333,2.5
1987,4,June Lake,27.2133333333,129.06,53.6,36.9333333333,44.6666666667,0.25,2.5
1987,4,Lone Pine,26.5366666667,71.4066666667,39.4333333333,23.7333333333,34.1666666667,0.14,2.5
1987,4,Potato Hill,28.7833333333,53.2,36.6666666667,43.5666666667,0.05,,2.5
1987,4,Quartz Peak,28.7833333333,53.2,36.6666666667,43.5666666667,0.05,,2.5
1987,4,Sasse Ridge,25.0,39.7533333333,51.2333333333,30.9,39.1,0.08,2.5
1987,4,Sheep Canyon,24.5366666667,96.6366666667,49.2333333333,34.2333333333,41.0666666667,0.293333333333,2.5
1987,4,Spencer Meadow,23.2333333333,75.97,62.0,30.0,47.3666666667,0.21,2.5
1987,4,Spirit Lake,0.0333333333333,65.7766666667,45.6,28.1666666667,36.5666666667,0.203333333333,2.5
1987,4,Surprise Lakes,34.94,61.6066666667,64.4333333333,39.1333333333,49.5,0.2,2.5
1987,5,Grouse Camp,0.0193548387097,30.364516129,54.9677419355,33.8709677419,44.2903225806,0.0548387096774,2.54838709677
1987,5,June Lake,1.93548387097,136.238709677,56.8709677419,41.2258064516,48.4516129032,0.396774193548,2.54838709677
1987,5,Lone Pine,15.6,74.8529411765,41.7647058824,30.3529411765,37.1764705882,0.170588235294,1.70588235294
1987,5,Potato Hill,30.2838709677,58.1612903226,42.0,49.064516129,0.0516129032258,,2.54838709677
1987,5,Quartz Peak,30.2838709677,58.1612903226,42.0,49.064516129,0.0516129032258,,2.54838709677
1987,5,Sasse Ridge,3.47419354839,41.7935483871,60.5161290323,37.0,46.5806451613,0.0774193548387,2.54838709677
1987,5,Sheep Canyon,3.10322580645,104.506451613,52.2580645161,38.3225806452,44.8387096774,0.335483870968,2.54838709677
1987,5,Spencer Meadow,2.35483870968,81.5483870968,65.2258064516,40.5806451613,53.064516129,0.290322580645,2.54838709677
1987,5,Spirit Lake,0.0,70.4193548387,56.2258064516,39.9677419355,47.7096774194,0.187096774194,2.54838709677
1987,5,Surprise Lakes,11.0258064516,66.4161290323,69.2258064516,45.7419354839,55.5483870968,0.187096774194,2.54838709677
1987,6,Grouse Camp,0.0,32.0633333333,65.5666666667,41.2666666667,53.5666666667,0.0266666666667,2.5
1987,6,June Lake,0.0,144.866666667,60.8333333333,37.0,48.1,0.02,2.5
1987,6,Lone Pine,0.0,79.0,122.0,-58.0,-58.0,0.0,1.0
1987,6,Potato Hill,32.5833333333,69.7333333333,48.2333333333,58.2333333333,0.0733333333333,,2.5
1987,6,Quartz Peak,32.5833333333,69.7333333333,48.2333333333,58.2333333333,0.0733333333333,,2.5
1987,6,Sasse Ridge,0.0,43.5413793103,73.5862068966,46.1379310345,57.6206896552,0.0172413793103,2.48275862069
1987,6,Sheep Canyon,0.0,111.1,62.3666666667,43.5666666667,53.0333333333,0.0233333333333,2.5
1987,6,Spencer Meadow,0.0,87.5333333333,77.6,47.5666666667,62.6333333333,0.0133333333333,2.5
1987,6,Spirit Lake,0.0,74.5666666667,65.7333333333,44.9,55.6,0.0333333333333,2.5
1987,6,Surprise Lakes,0.0,70.16,80.76,50.48,63.68,0.024,2.2
